Realization1
32430
35392
38761
35005
33937
35392
36977
39653
42452
46597
50667
53907
57753
59440
58741
55726
52039
51124
52131
53812
52963
49752
46421
44497
42622
41032
39816
40626
41437
41855
40626
37383
35083
31912
29608
27761
28543
26388
27761
26593
23304
20869
19895
18961
18201
17970
16964
16036
16088
16517
16406
15565
14780
13524
12870
12478
12184
11895
11942
12429
11467
11428
11003
10588
11374
12625
11990
11610
11705
11515
11234
10497
9610
9171
8749
8375
8166
7940
7638
8000
7678
7958
8416
8375
8749
8958
9042
9085
10452
10684
10452
9654
9171
8708
8541
8291
7940
7940
7758
7638
7559
7281
7122
6928
7043
6398
6360
6360
6171
6776
5844
5665
5629
5557
5449
5342
5270
5164
5342
5521
5342
5270
5096
4960
4926
4893
4655
4587
4519
4287
4222
4158
4094
4094
4094
3997
3868
3772
3709
3647
3616
3616
3585
3585
3554
3524
3524
3462
3431
3431
3369
3339
3278
3278
3188
3158
3069
3039
3039
3039
2980
2950
2863
2805
2776
2776
2718
2690
2690
2662
2604
2604
2577
2520
2436
2408
2408
2380
2299
2242
2187
2160
2160
2160
2160
2187
2242
2187
2134
2106
1972
1919
1893
1893
1840
1788
1687
1663
1638
1614
1614
1589
1638
1638
1638
1638
1638
1589
1516
1491
1467
1442
1418
1418
1442
1516
1663
1738
1638
1893
1893
1866
1738
1614
1467
1369
1271
1173
1149
1149
1173
1173
1149
1173
1173
1173
1173
1198
1173
1124
1100
1002
977
1002
953
1075
1198
1320
1393
1369
1369
1247
1369
1369
1369
1393
1442
1946
1946
1972
1919
2718
2547
2805
3462
3462
3616
3933
3868
3678
3493
3585
4094
4621
4926
4926
4859
4723
4621
4723
4825
5306
5844
5629
5521
5629
5916
6398
6549
6625
6701
6776
6814
6814
7083
7321
7678
8416
9566
10323
11847
13213
13471
13213
12919
13785
13628
12772
11895
10771
10051
10095
9433
10051
10817
11281
11095
10497
10139
10095
10095
10497
10956
11428
11895
12233
11895
12233
12870
13367
18201
21970
25780
26320
26934
27207
25981
24788
24788
26119
27139
27480
28756
30674
32504
32504
31615
29821
27480
25314
25001
25514
27207
28614
29750
30532
32134
33634
35083
36572
36977
35704
34472
35392
34774
34088
34164
34240
37383
39734
42196
43048
43134
42622
44242
45452
46597
50575
53529
53057
53057
52963
49752
43389
39816
37950
35005
32134
30106
33861
41437
44242
44412
43134
40140
37383
35626
34316
33482
32727
32877
34164
34013
33482
32727
31615
31247
29963
29040
27832
25780
24336
23046
22403
21481
20685
19603
19369
19077
18961
18727
17300
17076
16406
15722
15355
14780
14413
14361
14152
12870
13681
13115
12870
12625
12674
12723
12723
12772
12625
12135
12135
11327
10956
10497
10139
9830
9610
9566
9171
8916
8624
8416
8458
8708
8916
8916
8791
8624
8416
8333
8416
8749
9698
10956
11847
11467
11428
11374
10725
10007
9214
8749
8333
7797
7519
7241
7122
7122
7025
6738
6663
6474
6322
6247
6059
5916
6119
5700
6284
6549
6398
6059
5844
5629
5593
5449
5377
5270
5270
5270
5270
5270
5270
5234
5164
5028
4926
4791
4655
4519
4319
4319
4255
4190
4126
4061
3965
3933
3901
3836
3772
3709
3647
3616
3585
3524
3462
3462
3400
3369
3339
3339
3309
3309
3278
3247
3218
3188
3188
3158
3128
3128
3098
3069
3039
2980
2921
2892
2892
2863
2863
2805
2805
2776
2718
2718
2690
2662
2632
2604
2577
2547
2492
2436
2436
2408
2408
2408
2380
2380
2352
2324
2299
2215
2160
2079
1946
1893
1893
1866
1866
1866
1840
1814
1762
1738
1663
1638
1638
1638
1614
1614
1614
1614
1614
1712
1814
1893
1919
1919
1946
2079
2324
2492
2380
2352
2242
2269
2160
2106
2134
2160
2187
2187
2134
2079
2025
1919
1866
1893
1919
2604
2408
2464
2547
2604
2492
2380
2324
2269
2242
2187
2134
2079
2025
1999
1946
1893
2187
2160
2269
2577
2492
2747
3069
3309
3431
3493
3868
3901
3933
4417
6474
6738
7122
7281
7025
6148
5222
5270
5342
5593
5880
6023
6023
5988
5952
5629
5557
5449
5521
5629
5736
5808
5772
6059
6928
7519
8125
8250
8250
8749
10051
11800
13367
15198
17076
17523
18435
20624
22724
23691
23627
24336
27690
28400
27590
26320
25647
24336
23691
27002
35005
41941
43901
43560
39897
38923
39005
38194
37383
35626
33861
33331
32579
31467
30106
29608
29608
29182
28400
29821
30532
29821
29821
31247
33634
37383
43560
33331
33861
34164
34164
35392
36572
44071
45012
47654
52963
59940
59940
63049
64072
63458
62449
61439
61239
62642
64277
64788
63356
61739
61938
61639
59640
54284
47654
41519
37383
35782
31615
28045
26320
26183
25001
24659
24659
24530
22724
21481
20501
19369
19369
19369
19019
18084
17635
17188
31173
30532
27343
25647
24014
20379
19136
18201
17691
16964
16517
16245
15983
15983
15722
15460
14937
14937
14152
13367
12821
12050
11515
11095
10725
10406
10051
10051
9874
9698
9610
9262
9128
8833
8666
8250
8041
7837
7758
7519
7519
7440
7281
7122
7025
6738
6587
6511
6360
6209
6059
5988
5988
5772
5665
5629
5808
5916
6360
6360
6059
6023
5988
5916
5772
5521
5377
5270
4994
5096
5096
4926
4893
4757
4655
4587
4485
4417
4287
4222
4094
3965
3933
3933
3933
3933
3901
3901
3933
3901
3901
3772
3772
3751
3751
3751
3751
3678
3616
3493
3400
3369
3247
3158
3128
3039
3009
3009
2980
2950
2892
2863
2834
2776
2747
2718
2718
2690
2690
2662
2662
2604
2604
2547
2492
2436
2436
2436
2408
2380
2352
2269
2215
2215
2134
2079
2079
1972
1919
1893
1866
1840
1762
1762
1762
1762
1687
1687
1663
1663
1638
1638
1614
1614
1565
1540
1491
1491
1418
1418
1614
1565
1467
1418
1344
1295
1295
1247
1198
1173
1173
1149
1149
1149
1149
1149
1149
1198
1344
1369
1393
1393
1418
1418
1393
1393
1344
1320
1247
1222
1247
1271
1295
1295
1295
1247
1198
1149
977
904
953
1026
1051
1075
1075
928
879
879
855
1002
1295
1516
1687
1999
2160
2299
2324
2352
2242
2160
2160
2187
2269
2160
2187
2662
3009
3309
3616
3997
4255
6928
6928
7837
7837
7940
7837
7559
6965
7202
6625
6398
6360
6360
6852
6549
6549
6436
6814
6852
7519
7638
7797
10139
9301
10051
10588
12135
13890
14413
14309
13890
13785
15460
14937
16245
18201
17467
17132
15565
13628
12380
11657
11428
10633
10051
9389
9171
9171
9214
9610
10497
12135
14152
16741
17132
17523
17411
17914
17914
17970
17914
18084
17970
17355
17076
14675
15094
15983
22092
24336
24659
25001
26048
25314
24401
25647
25713
25001
23691
23562
22530
22724
23756
25181
24143
22092
20685
22221
21848
23175
24014
25181
28045
34621
39167
42026
41941
41437
39410
35782
31986
29963
29182
28472
30390
31173
32727
33104
34088
37707
43986
43986
42367
39816
35782
32356
28400
26183
25647
23691
22092
21481
20563
22092
24336
27002
28400
28045
25001
24014
23691
25981
26252
26048
24659
25001
25981
25647
23691
25314
26183
27619
27690
26388
24659
25647
25314
23820
23691
24723
24594
24723
24788
24530
24078
25314
25048
27343
32727
33482
32727
30177
27412
24659
22403
20685
18785
17579
16245
15460
14937
14413
13628
12968
12772
12625
12870
12380
11847
11188
10771
10588
10864
10771
10588
10497
10361
9874
9433
9171
8791
8458
8333
8166
8125
8125
8125
7940
7678
7559
7440
7122
6965
6814
6701
6587
6511
6436
6398
6549
6436
6360
6023
5952
5700
5521
5342
4926
5096
4960
4926
4757
4587
4417
4417
4319
4190
4158
4126
3997
3901
3868
3772
3709
3647
3647
3647
3616
3616
3462
3462
3462
3369
3309
3309
3247
3218
3188
3128
3098
3009
2950
2863
2776
2776
2776
2776
2747
2718
2718
2718
2690
2690
2632
2604
2547
2492
2436
2380
2352
2352
2324
2269
2215
2187
2187
2187
2134
2106
2079
1972
1919
1866
1840
1814
1762
1712
1687
1663
1663
1638
1614
1866
1840
1565
1467
1516
1418
1393
1344
1320
1295
1369
1369
1344
1271
1198
1149
1124
1100
1075
1100
1051
1026
1026
1026
1026
1026
1026
977
1051
1149
1149
1222
1247
1247
1247
1222
1222
1198
1198
1271
1369
1467
1565
1638
1663
1663
1663
1663
1687
1687
1638
1638
1663
1589
1614
1614
1663
1687
1712
1712
1638
1712
1762
1738
2242
2547
2690
2718
2718
2604
3158
3369
3309
3965
3751
3369
3309
3158
3158
3309
3678
3616
3554
3431
3309
3339
3554
3751
4255
6133
6928
7519
9610
10956
11895
14413
15460
16517
16797
17076
16573
18376
19077
20073
24594
21398
19041
17635
19077
19077
17747
16853
15983
15669
14152
13524
14413
14152
13576
12968
13017
13890
14413
16193
18376
20318
21481
20807
20440
20073
21052
20195
18961
18201
17076
16964
17188
19019
17914
17747
18493
18318
18961
18785
18435
18201
18318
18844
19369
19954
20563
21481
22403
23046
24659
27590
33104
35005
35238
34621
36572
38599
39897
38275
35160
33482
33104
32579
30887
30390
30674
30319
29111
28400
27590
25981
25314
24401
25181
29111
30887
30887
29111
29040
29111
29040
31247
33482
34240
35392
36977
38031
39816
38194
34851
39086
39491
34164
37788
28045
28187
29963
34240
37707
36572
32356
31912
31173
30532
29466
27002
24336
22403
21970
22724
24014
24272
23175
21909
21175
21236
19954
18785
17635
16517
15565
14989
15460
15251
14675
14518
14413
13890
13367
13017
12380
11895
11515
12380
12478
12135
11515
10725
10361
10051
9830
9698
9698
9610
9830
9830
9610
9521
9085
8708
8333
8250
8000
7758
8000
7837
7440
7241
7083
7083
6814
6738
6587
6436
6209
6059
5916
5665
5557
5413
5270
5164
5028
4926
4859
4825
4655
4655
4621
4553
4485
4485
4451
4417
4402
4351
4255
4158
4094
4061
3997
3933
3901
3868
3901
3804
3868
3868
3836
3804
4094
3997
3678
3678
3647
3616
3616
3585
3431
3369
3369
3309
3309
3309
3309
2980
2863
2863
2863
2834
2805
2747
2747
2718
2662
2604
2577
2520
2464
2436
2436
2436
2408
2352
2299
2299
2215
2269
2215
2436
2215
2215
2215
2215
2436
2436
2436
2352
2269
2160
2079
2025
2052
2079
2025
1972
1919
1893
1893
1893
1893
1866
1840
1840
1840
1866
1840
1840
1814
1589
1442
1369
1344
1295
1295
1198
1198
1149
1124
1100
1075
1075
1100
1198
1124
1271
1295
1369
1393
1418
1442
1442
1442
1344
1320
1271
1198
1124
1100
1075
1026
1002
1002
1002
1002
977
904
855
855
904
904
953
1002
1893
2106
2106
1840
2380
2269
2380
2632
2160
1840
1738
1663
1565
1467
1418
1320
1467
1467
1467
1467
1540
1589
1614
1638
1687
2079
2079
2352
2492
3069
3278
2805
3309
3369
3647
4061
4723
4926
5449
5665
6059
6133
6171
6133
5988
5736
5988
6059
5988
6133
6511
6814
7202
7940
8958
9610
10956
13115
13890
14413
14413
14675
14361
13942
13115
12919
12527
12086
11990
11895
14518
15669
16088
18084
19077
20685
21909
23691
26320
26866
26797
26320
25981
25981
25981
25713
27207
27690
28258
29679
31763
32208
31912
34240
37788
39005
38194
36896
35782
35626
37220
36977
35782
34621
34240
33861
34621
33861
34240
34472
35860
35704
35160
34930
34621
33482
32060
32356
31247
29040
29253
28258
29466
32134
34621
40626
41437
42622
40626
38031
40626
41855
39816
36896
36977
33482
31247
28756
27690
27343
27139
26866
26048
25314
26320
26456
24659
23691
25001
31396
33785
36572
43219
40626
45188
46157
45188
44668
43475
39816
31986
34391
28756
24207
23046
21787
21481
20991
20257
20869
20563
19954
19954
19545
18785
19428
19954
20563
21787
20563
18785
17132
16245
15460
14937
14309
14413
17300
17467
19136
21542
20685
19661
18493
18785
17914
16573
15722
14152
13321
12625
12135
11188
10956
10864
10817
10684
10095
9610
10452
12184
11610
10956
10271
10051
9389
9042
8416
8250
8041
7797
7599
7361
7440
7281
7122
6852
6663
6587
6247
6059
5988
5808
5629
5449
5270
5270
5270
5096
4960
4859
4757
4621
4621
4553
4485
4402
4319
4255
4126
3997
3933
3933
3933
3836
3709
3709
3709
3678
3678
3554
3554
3431
3309
3309
3309
3278
3247
3247
3188
3128
3128
3098
3098
3069
3009
2950
2921
3462
2834
2805
2776
2776
2776
2662
2632
2632
2577
2520
2492
2436
2436
2408
2380
2352
2324
2299
2269
2215
2160
2160
2160
2160
2160
2160
2134
2134
2134
2106
2106
2079
2052
1999
1946
1893
1866
1840
1788
1738
1738
1712
1663
1638
1638
1614
1614
1663
1663
1614
1638
1712
1712
1687
1663
1866
1893
1840
1788
1866
1762
1687
1638
1638
1638
1614
1589
1565
1516
1516
1516
1491
1565
1589
1565
2025
1919
1972
1972
2052
2106
2160
2380
2662
2408
3933
3901
4587
4102
3645
3309
3616
4417
4587
4587
4485
4893
4485
4859
5629
6738
7043
7321
7718
7058
6272
5684
4960
5028
5234
5306
5485
6360
5952
6360
6776
8000
9389
10139
10497
10406
10271
9830
10051
9874
8749
10139
12625
14152
15041
17635
20257
21175
21358
21358
21175
20563
20073
19369
18844
18844
19661
17300
16193
14518
13942
14623
14832
15879
21175
24788
30532
35860
35238
32727
33104
29883
26320
24207
22278
21358
19954
18785
18785
18961
18318
17244
15879
15251
15774
16462
18201
22724
27832
30958
31247
30390
28400
29821
26866
29111
30816
31108
31108
30248
29608
28969
28329
28400
29892
31986
32134
35782
37950
39005
40302
41685
43304
43815
43048
42963
44327
45980
47126
50941
54378
57559
58641
58243
54859
52963
52774
54190
57559
57851
55148
52963
49020
57269
44838
42367
39978
37383
39086
43134
44497
46509
49294
51856
53624
54859
56305
55726
54190
52039
51307
51856
52405
54378
49477
49477
44668
44071
43560
43730
40708
37383
34851
32817
30887
29111
27070
25314
23820
22659
21603
20257
19895
19369
19895
19486
19428
19369
18961
18066
17355
16462
15565
14675
13995
13367
12870
12184
11800
11467
11003
10725
10271
9963
9654
9171
8958
8749
8624
8624
8458
8166
7958
7837
7638
7758
7678
8000
8125
8166
8208
8333
8749
9128
9345
9301
9171
8708
8166
7678
7281
6890
6625
6360
6119
5952
5736
5593
5485
5306
5270
5270
5306
5342
5342
5342
5342
5234
5164
4960
4791
4723
4587
4553
4519
4485
4402
4319
4287
4158
4158
4126
4061
3965
3965
3933
3868
3804
4417
3709
3616
3616
3585
3524
3493
3462
3400
3369
3309
3278
3218
3158
3128
3128
3128
3098
3098
3039
3009
2980
2950
2950
2921
2921
2863
2834
2805
2747
2690
2632
2577
2577
2604
2632
2632
2632
2632
2577
2547
2492
2436
2408
2352
2380
2408
2380
2324
2299
2269
2324
2215
2215
2215
2352
2380
2408
2242
2215
2187
2215
2134
2106
2106
2079
2025
1840
1814
1762
1738
1663
1638
1614
1589
1589
1540
1516
1516
1565
1589
1589
1565
1589
1614
1663
1565
1565
1589
1866
1893
1866
1866
1866
1866
1866
1919
2079
2187
2269
2299
2299
2215
2187
2052
2052
2106
2160
2242
2299
2352
2464
2408
2408
3009
2436
3128
3128
2492
2408
2380
2436
2380
2436
2980
3158
2980
2834
2892
3098
3524
3524
3585
4255
4655
5096
6059
7122
6928
7718
8541
8749
9521
10051
10725
11188
11657
12527
13367
13995
14099
13995
13367
12870
11895
11610
12086
13681
14937
15669
15983
15879
15460
16245
15722
14937
13367
11800
11895
13017
14937
16406
16406
16036
15722
15408
14832
14361
13890
13628
13367
13115
13017
12968
13115
13995
15722
16140
16088
15512
15722
17914
20257
21052
30532
40626
48379
50758
51673
51582
51490
48654
50667
53907
55341
56305
58145
57949
58243
58741
61039
63765
67859
68166
66835
63560
62743
63970
64891
64277
61239
55341
51582
50026
47038
43389
42537
41356
41437
47302
52497
53812
51948
48196
44753
42367
40383
39734
39167
38518
36977
33861
30887
28685
26661
25048
23691
26388
26866
29253
32430
33255
34088
31986
25647
22092
20257
18844
18201
17523
16406
15094
14989
15512
14675
13995
13785
13164
12625
14099
18493
18493
15722
14832
15198
14466
13628
12478
11990
12968
15826
14937
12723
11003
10725
9963
9389
9085
8791
8749
8791
9214
10051
8541
8333
8041
7718
7519
7361
7122
6965
6890
6814
6776
6549
6474
6436
6360
6209
6059
6023
6023
6023
5952
5916
5916
5880
5700
6209
6360
6738
6701
6436
6284
5988
5736
5449
5377
5222
4994
4926
4859
4825
4791
4757
4723
4655
4519
4402
4319
4255
4222
4061
3997
3965
3933
3901
3804
3772
3751
3678
3678
3616
3585
3524
3462
3431
3400
3369
3309
3309
3309
3278
3188
3158
3158
3158
3098
3098
3069
3009
2863
2776
2718
2718
2718
2690
2690
2690
2662
2690
2632
2577
2520
2520
2492
2492
2408
2408
2352
2324
2269
2269
2242
2269
2215
2187
2160
2160
2134
2160
2160
2269
2352
2408
2380
2380
2324
2215
2160
2106
2052
2052
1999
2025
2052
1999
1946
1893
1840
1814
1788
1762
1712
1663
1638
1589
1565
1540
1516
1467
1418
1418
1393
1393
1393
1393
1344
1295
1247
1198
1271
1418
1589
1516
1516
1467
1516
1589
1638
1614
1638
1663
1663
1762
1344
1866
1840
1893
1946
1893
1919
1893
1788
1762
1712
1687
1687
1866
1946
1866
1788
1840
1814
2106
2242
2408
2408
2632
2380
2299
2187
2215
2718
2187
2160
2160
2134
2215
2299
2520
2834
3247
3678
3772
3933
4190
3965
3772
3616
3431
3369
3309
3339
3462
3400
3493
3616
3751
3868
4222
4587
5028
5593
6023
7321
6814
7559
7559
7440
7122
6738
6549
6284
6247
6549
6701
6549
6209
6814
7940
8458
9214
10271
11895
12919
12625
13213
13838
14518
15146
15774
18376
21175
22403
23498
27343
28614
25981
24336
23627
23111
21848
22659
33104
39005
43219
45100
46509
49752
54378
56209
55341
50850
45276
41194
37220
35626
32356
29182
26183
23304
21175
19253
17635
16036
15251
14780
14309
11188
13367
13321
13066
13785
14309
17300
21542
41194
45980
46685
47214
44975
44838
45628
41356
41356
43815
46597
50667
53246
53435
52405
52039
51673
49752
47922
45540
43219
41770
40383
38031
35704
34164
34316
36977
48837
49752
48379
47922
48379
46685
42878
38031
34391
31615
30319
30177
29821
28258
26661
26525
26866
25048
24465
23369
23498
22982
24917
24594
21970
20061
18143
17858
17747
17858
18066
17635
17020
16629
16517
15826
14466
13367
12625
12050
11657
11188
10725
10406
10271
12478
13942
12625
10956
10497
10139
9918
10406
11895
11142
10361
10095
9874
9610
9128
8624
8250
7940
7638
7400
7321
7281
7162
6928
6738
6511
6360
6284
6059
5916
5880
5700
5593
5557
5700
5916
6133
5772
6023
5880
5700
5413
5306
5270
5270
5377
5449
5270
5629
4859
4791
4723
4587
4587
4893
4451
4402
4351
4287
4190
4126
4029
3933
3868
3804
4126
4094
3901
3836
3772
3709
3901
3493
3462
3431
3400
3400
3278
3218
3188
3188
3158
3128
3039
2950
2921
2892
2863
2834
2776
2776
2747
2718
2690
2662
2662
2662
2632
2632
2662
2632
2604
2604
2577
2577
2577
2520
2408
2299
2187
2106
2079
2052
2025
2025
1972
1893
1919
1893
1638
1712
1712
1712
1712
1687
1814
1840
1840
1814
1866
1919
1946
1893
1788
1712
1663
1565
1516
1467
1442
1565
1565
1565
1589
1687
1762
1762
1762
1762
1589
1491
1393
1198
1271
1100
1026
1026
1026
1002
1002
1026
1026
1026
1100
1198
1222
1271
1295
1173
1100
1100
1222
1393
1516
1565
1738
1946
2160
2160
2215
2215
2299
2299
2299
2352
2380
2520
2604
2662
2834
2980
3069
3009
3554
3772
3836
4029
4029
4094
4255
4485
4757
4825
5062
5270
5413
5772
6209
6738
7122
7718
8041
8166
7940
7678
7440
7599
7440
7440
7440
7440
7638
10271
11327
15198
15408
14152
14937
17691
18376
18552
18785
18552
17635
17523
17635
17523
16517
15408
14413
14152
15251
16036
16036
15251
14413
17635
20440
20563
19954
19661
19661
19194
19311
19311
21419
22154
23433
24659
25001
25114
24014
22472
22403
25981
25001
25314
22917
20257
18318
18493
19720
19428
19077
19661
19954
21419
26320
29466
27761
26456
29040
30106
34851
38437
40708
41437
43048
43304
42622
42367
43048
42878
41519
39816
38518
37788
37869
37869
39653
41437
41519
41275
40708
41032
41275
39816
42452
42708
42367
42537
41032
38599
34164
34164
33104
31986
32060
31986
29821
31615
32134
34621
35392
35005
34316
31320
29679
28400
28400
28756
29111
29182
29892
30177
29253
28258
27832
26934
26661
25001
24014
23369
22530
21848
21175
20685
20257
19837
19369
19077
18785
18668
18201
17635
17076
16088
15198
14309
13785
13115
12527
11895
11990
11942
11990
12050
12086
12135
12282
12380
14675
14937
14099
12478
11942
11428
10817
10051
9566
9214
9042
8791
8666
8291
8125
8083
7958
7837
7519
7122
6890
6701
6701
6436
6247
6119
5988
5844
5665
5485
5342
5270
5164
5096
4994
4926
4791
4689
4587
4587
4485
4417
4351
4255
4255
4255
4126
4126
4029
4190
4094
4061
3965
3836
3804
3751
3868
3836
3804
3585
3369
3431
3431
3431
3431
3339
3309
3309
3247
3247
3247
3158
3128
3069
3039
3009
2980
2980
2980
2980
2892
2863
2776
2718
2718
2718
2718
2718
2718
2662
2662
2662
2632
2604
2577
2520
2492
2436
2408
2380
2352
2324
2269
2187
2106
2106
2079
2079
2052
2025
1946
1893
1866
1814
1788
1738
1687
1638
1638
1614
1589
1565
1491
1467
1467
1393
1369
1369
1393
1442
1442
1467
1565
1762
1893
2052
2106
2187
1972
1893
1893
1866
1814
1814
1814
1788
1762
1738
1687
1638
1589
1540
1491
1442
1393
1369
1295
1198
1124
1124
1124
1198
1247
1247
1393
1614
1614
1614
1814
1972
1946
1946
1788
1788
2052
2052
2052
2269
2269
2324
2380
2520
2662
2662
2577
2547
2547
2464
2520
2464
2534
2604
2604
2547
2604
2662
2662
2776
2776
2950
3128
3278
3585
3901
3997
3868
3868
3868
3868
3868
3868
4255
4519
4994
5222
4859
4621
4655
4859
5096
5096
5096
4825
4587
4485
4926
5485
5916
6549
7638
9085
9521
9610
10051
10271
11049
12772
14309
14937
14413
16797
20869
23046
24014
25647
25914
26456
26183
25713
25247
24336
24852
26183
28400
31108
32727
35782
37220
38761
44583
44838
46069
44668
44668
50209
52774
52039
44838
39167
37950
36572
34240
35238
35238
34472
32356
34316
39816
45276
45716
45980
45804
45628
45188
41437
39734
40140
39816
39410
39167
38356
37788
36977
38194
39248
40383
40383
43048
44838
45892
46157
48928
48105
46421
44071
42452
42537
41700
43134
45892
50575
53057
53057
51124
46509
41685
35782
32579
31108
30177
29821
29324
32282
36410
29182
25001
25001
22724
22659
25001
25181
24530
24078
18785
19603
17914
18201
